"paper_id","cs_m1","n_experts_m1","first_expert_date_m1","last_expert_date_m1","cs_m2","n_experts_m2","first_expert_date_m2","last_expert_date_m2","cs_m3","n_experts_m3","first_expert_date_m3","last_expert_date_m3","cs_m4","n_experts_m4","first_expert_date_m4","last_expert_date_m4","cs_m5","n_experts_m5","first_expert_date_m5","last_expert_date_m5","cs_m6","n_experts_m6","first_expert_date_m6","last_expert_date_m6","cs_m7","n_experts_m7","first_expert_date_m7","last_expert_date_m7","cs_m8","n_experts_m8","first_expert_date_m8","last_expert_date_m8","cs_m9","n_experts_m9","first_expert_date_m9","last_expert_date_m9","cs_m10","n_experts_m10","first_expert_date_m10","last_expert_date_m10","cs_m11","n_experts_m11","first_expert_date_m11","last_expert_date_m11","cs_m12","n_experts_m12","first_expert_date_m12","last_expert_date_m12"
"QmDm",0.59,8,"2019-11-01","2019-11-19",0.582013418769831,8,"2019-11-01","2019-11-19",0.560173148306062,8,"2019-11-01","2019-11-19",0.728,9,"2019-11-04","2019-11-10",0.663376834025538,9,"2019-11-04","2019-11-10",0.728,9,"2019-11-04","2019-11-10",0.745366514175545,9,"2019-11-04","2019-11-10",0.355063395815154,8,"2019-11-01","2019-11-19",0.656,9,"2019-11-04","2019-11-10",0.614953865291354,8,"2019-11-01","2019-11-19",0.6975,9,"2019-11-04","2019-11-10",0.4,0,NA,NA
"QmzP",0.63,6,"2019-11-27","2019-12-22",0.623184263793344,6,"2019-11-27","2019-12-22",0.58293682183358,6,"2019-11-27","2019-12-22",0.654,11,"2019-12-02","2019-12-07",0.578892283554938,11,"2019-12-02","2019-12-07",0.654,11,"2019-12-02","2019-12-07",0.69687389088729,11,"2019-12-02","2019-12-07",0.451558427509579,6,"2019-11-27","2019-12-22",0.6,11,"2019-12-02","2019-12-07",0.569177047314184,6,"2019-11-27","2019-12-22",0.648181818181818,11,"2019-12-02","2019-12-07",0.4,0,NA,NA
"qND2",0.36000004,7,"2019-09-08","2019-10-02",0.312299047874634,7,"2019-09-08","2019-10-02",0.288264611514822,7,"2019-09-08","2019-10-02",0.43,8,"2019-09-10","2019-09-15",0.537798771380792,8,"2019-09-10","2019-09-15",0.43,8,"2019-09-10","2019-09-15",0.318268212048982,8,"2019-09-10","2019-09-15",0.324821825120477,7,"2019-09-08","2019-10-02",0.424,8,"2019-09-10","2019-09-15",0.383837794051522,7,"2019-09-08","2019-10-02",0.437142857142857,8,"2019-09-10","2019-09-15",0.3,0,NA,NA
"QNlG",0.45000002,7,"2019-11-01","2019-11-24",0.428268539670871,7,"2019-11-01","2019-11-24",0.331390379707647,7,"2019-11-01","2019-11-24",0.578,13,"2019-11-04","2019-11-10",0.411505209321724,13,"2019-11-04","2019-11-10",0.636,13,"2019-11-04","2019-11-10",0.585890792720246,13,"2019-11-04","2019-11-10",0.362044341005841,7,"2019-11-01","2019-11-24",0.608,13,"2019-11-04","2019-11-10",0.391199735086255,7,"2019-11-01","2019-11-24",0.589230769230769,13,"2019-11-04","2019-11-10",0.4,0,NA,NA
"QNLm",0.70000005,12,"2020-01-31","2020-04-25",0.67273553296296,12,"2020-01-31","2020-04-25",0.750616303551125,12,"2020-01-31","2020-04-25",0.8,21,"2020-02-03","2020-02-09",0.774230726243043,21,"2020-02-03","2020-02-09",0.8,21,"2020-02-03","2020-02-09",0.678673610408509,21,"2020-02-03","2020-02-09",0.751697562248571,12,"2020-01-31","2020-04-25",0.636,21,"2020-02-03","2020-02-09",0.798702062004884,12,"2020-01-31","2020-04-25",0.625714285714286,21,"2020-02-03","2020-02-09",0.8,0,NA,NA
"QNqm",0.39,5,"2019-11-01","2019-11-19",0.378025550528159,5,"2019-11-01","2019-11-19",0.347616516581032,5,"2019-11-01","2019-11-19",0.482,18,"2019-11-04","2019-11-10",0.384986790589168,18,"2019-11-04","2019-11-10",0.492,18,"2019-11-04","2019-11-10",0.543850538685339,18,"2019-11-04","2019-11-10",0.342104795114852,5,"2019-11-01","2019-11-19",0.488,18,"2019-11-04","2019-11-10",0.403561936620957,5,"2019-11-01","2019-11-19",0.541666666666667,18,"2019-11-04","2019-11-10",0.4,0,NA,NA
"qNRg",0.73,4,"2019-09-08","2019-10-02",0.796031519411754,4,"2019-09-08","2019-10-02",0.851066653351569,4,"2019-09-08","2019-10-02",0.724,7,"2019-09-10","2019-09-14",0.758970353487702,7,"2019-09-10","2019-09-14",0.786,7,"2019-09-10","2019-09-14",0.798463078738576,7,"2019-09-10","2019-09-14",0.751697562248571,4,"2019-09-08","2019-10-02",0.786,7,"2019-09-10","2019-09-14",0.783244929906342,4,"2019-09-08","2019-10-02",0.745714285714286,7,"2019-09-10","2019-09-14",0.8,0,NA,NA
"qNvQ",0.35,4,"2019-09-08","2019-09-27",0.352488136499469,4,"2019-09-08","2019-09-27",0.36612814125354,4,"2019-09-08","2019-09-27",0.446,5,"2019-09-13","2019-09-15",0.485751985121137,5,"2019-09-13","2019-09-15",0.446,5,"2019-09-13","2019-09-15",0.489225528593339,5,"2019-09-13","2019-09-15",0.31999831225452,4,"2019-09-08","2019-09-27",0.446,5,"2019-09-13","2019-09-15",0.460569963839946,4,"2019-09-08","2019-09-27",0.446,5,"2019-09-13","2019-09-15",0.3,0,NA,NA
"QNXP",0.50999993,8,"2019-11-01","2019-11-24",0.451239030295572,8,"2019-11-01","2019-11-24",0.36694859424007,8,"2019-11-01","2019-11-24",0.672,15,"2019-11-04","2019-11-10",0.609095485447373,15,"2019-11-04","2019-11-10",0.676,15,"2019-11-04","2019-11-10",0.564282045159502,15,"2019-11-04","2019-11-10",0.292480490108786,8,"2019-11-01","2019-11-24",0.602,15,"2019-11-04","2019-11-10",0.557339125463343,8,"2019-11-01","2019-11-24",0.569285714285714,15,"2019-11-04","2019-11-10",0.3,0,NA,NA
"QO0l",0.616,12,"2020-07-21","2020-08-17",0.676670948486286,12,"2020-07-21","2020-08-17",0.753957709591472,12,"2020-07-21","2020-08-17",0.828,32,"2020-07-27","2020-08-02",0.780791973268856,32,"2020-07-27","2020-08-02",0.806,32,"2020-07-27","2020-08-02",0.747579736764661,32,"2020-07-27","2020-08-02",0.751697562248571,12,"2020-07-21","2020-08-17",0.632,32,"2020-07-27","2020-08-02",0.808058906753531,12,"2020-07-21","2020-08-17",0.694193548387097,32,"2020-07-27","2020-08-02",0.8,0,NA,NA
"qO22",0.7799999,9,"2020-06-20","2020-07-18",0.759436220109122,9,"2020-06-20","2020-07-18",0.764134933066575,9,"2020-06-20","2020-07-18",0.766,24,"2020-06-30","2020-07-05",0.640134579551166,24,"2020-06-30","2020-07-05",0.732,24,"2020-06-30","2020-07-05",0.712157524918869,24,"2020-06-30","2020-07-05",0.741171423540702,9,"2020-06-20","2020-07-18",0.74,24,"2020-06-30","2020-07-05",0.741014153757682,9,"2020-06-20","2020-07-18",0.71625,24,"2020-06-30","2020-07-05",0.8,0,NA,NA
"QO2K",0.27999994,11,"2020-06-20","2020-07-19",0.2837218269866,11,"2020-06-20","2020-07-19",0.257113009976791,11,"2020-06-20","2020-07-19",0.26,32,"2020-06-29","2020-07-06",0.236618872772609,32,"2020-06-29","2020-07-06",0.272,32,"2020-06-29","2020-07-06",0.376174547658027,32,"2020-06-29","2020-07-06",0.268757026061075,11,"2020-06-20","2020-07-19",0.36,32,"2020-06-29","2020-07-06",0.27050587922251,11,"2020-06-20","2020-07-19",0.4265625,32,"2020-06-29","2020-07-06",0.3,0,NA,NA
"qO3g",0.39,11,"2020-07-21","2020-08-15",0.402631426499921,11,"2020-07-21","2020-08-15",0.371425057037563,11,"2020-07-21","2020-08-15",0.426,25,"2020-07-27","2020-08-02",0.324181272810457,25,"2020-07-27","2020-08-02",0.426,25,"2020-07-27","2020-08-02",0.428534586491158,25,"2020-07-27","2020-08-02",0.342104795114852,11,"2020-07-21","2020-08-15",0.446,25,"2020-07-27","2020-08-02",0.364714955456747,11,"2020-07-21","2020-08-15",0.4648,25,"2020-07-27","2020-08-02",0.4,0,NA,NA
"qO7Q",0.68000007,13,"2020-06-20","2020-07-18",0.704212461412487,13,"2020-06-20","2020-07-18",0.816602486384314,13,"2020-06-20","2020-07-18",0.72,29,"2020-06-29","2020-07-05",0.759802555466131,29,"2020-06-29","2020-07-05",0.67,29,"2020-06-29","2020-07-05",0.675717889013517,29,"2020-06-29","2020-07-05",0.814544282882941,13,"2020-06-20","2020-07-18",0.672,29,"2020-06-29","2020-07-05",0.80615760623962,13,"2020-06-20","2020-07-18",0.647931034482759,29,"2020-06-29","2020-07-05",0.8,0,NA,NA
"qOVj",0.89,12,"2020-07-21","2020-08-17",0.830987957927791,12,"2020-07-21","2020-08-17",0.880788365918493,12,"2020-07-21","2020-08-17",0.794,27,"2020-07-27","2020-08-02",0.882179992031454,27,"2020-07-27","2020-08-02",0.796,27,"2020-07-27","2020-08-02",0.773192187840892,27,"2020-07-27","2020-08-02",0.85828017277409,12,"2020-07-21","2020-08-17",0.75,27,"2020-07-27","2020-08-02",0.851705523933044,12,"2020-07-21","2020-08-17",0.753703703703704,27,"2020-07-27","2020-08-02",0.8,0,NA,NA
"qP87",0.44,9,"2019-09-08","2019-10-02",0.498137867669091,9,"2019-09-08","2019-10-02",0.448515110635528,9,"2019-09-08","2019-10-02",0.456,10,"2019-09-09","2019-09-15",0.429318355467035,10,"2019-09-09","2019-09-15",0.456,10,"2019-09-09","2019-09-15",0.548234380485947,10,"2019-09-09","2019-09-15",0.27960924855742,9,"2019-09-08","2019-10-02",0.556,10,"2019-09-09","2019-09-15",0.471176962412277,9,"2019-09-08","2019-10-02",0.517,10,"2019-09-09","2019-09-15",0.3,0,NA,NA
"QpK",0.20999998,4,"2019-11-27","2019-12-22",0.392220800883038,4,"2019-11-27","2019-12-22",0.420635748366468,4,"2019-11-27","2019-12-22",0.39,8,"2019-12-03","2019-12-08",0.491591494414458,8,"2019-12-03","2019-12-08",0.39,8,"2019-12-03","2019-12-08",0.441904428944772,8,"2019-12-03","2019-12-08",0.311840261692783,4,"2019-11-27","2019-12-22",0.414,8,"2019-12-03","2019-12-08",0.471940458088033,4,"2019-11-27","2019-12-22",0.42375,8,"2019-12-03","2019-12-08",0.3,0,NA,NA
"QPka",0.59,7,"2019-11-27","2019-12-22",0.51314667039082,7,"2019-11-27","2019-12-22",0.484783132906457,7,"2019-11-27","2019-12-22",0.516,12,"2019-12-02","2019-12-08",0.44889718439162,12,"2019-12-02","2019-12-08",0.516,12,"2019-12-02","2019-12-08",0.645351249696676,12,"2019-12-02","2019-12-08",0.384764883139738,7,"2019-11-27","2019-12-22",0.508,12,"2019-12-02","2019-12-08",0.431644547798435,7,"2019-11-27","2019-12-22",0.628333333333333,12,"2019-12-02","2019-12-08",0.4,0,NA,NA
"qPPb",0.30999997,9,"2020-01-31","2020-04-26",0.311806663227691,9,"2020-01-31","2020-04-26",0.275068617582463,9,"2020-01-31","2020-04-26",0.4,19,"2020-02-02","2020-02-09",0.287022791416712,19,"2020-02-02","2020-02-09",0.356,19,"2020-02-02","2020-02-09",0.488924185719803,19,"2020-02-02","2020-02-09",0.257689749335535,9,"2020-01-31","2020-04-26",0.56,19,"2020-02-02","2020-02-09",0.377295625672589,9,"2020-01-31","2020-04-26",0.49,19,"2020-02-02","2020-02-09",0.3,0,NA,NA
"QPRd",0.56,7,"2019-11-01","2019-11-23",0.551309841087775,7,"2019-11-01","2019-11-23",0.519674478290913,7,"2019-11-01","2019-11-23",0.676,17,"2019-11-04","2019-11-10",0.584685362911035,17,"2019-11-04","2019-11-10",0.57,17,"2019-11-04","2019-11-10",0.610527893806217,17,"2019-11-04","2019-11-10",0.428036412081643,7,"2019-11-01","2019-11-23",0.61,17,"2019-11-04","2019-11-10",0.578539390900519,7,"2019-11-01","2019-11-23",0.602352941176471,17,"2019-11-04","2019-11-10",0.4,0,NA,NA
"qq5Q",0.46,4,"2019-11-27","2019-12-22",0.440643811642433,4,"2019-11-27","2019-12-22",0.412889106293215,4,"2019-11-27","2019-12-22",0.6,12,"2019-12-02","2019-12-08",0.534026259938104,12,"2019-12-02","2019-12-08",0.6,12,"2019-12-02","2019-12-08",0.514669907182723,12,"2019-12-02","2019-12-08",0.384764883139738,4,"2019-11-27","2019-12-22",0.562,12,"2019-12-02","2019-12-08",0.470176235955233,4,"2019-11-27","2019-12-22",0.564166666666667,12,"2019-12-02","2019-12-08",0.4,0,NA,NA
"qqAw",0.40999997,13,"2020-06-20","2020-07-20",0.441688788396506,13,"2020-06-20","2020-07-20",0.314342053646515,13,"2020-06-20","2020-07-20",0.428,20,"2020-06-30","2020-07-05",0.207935406176097,20,"2020-06-30","2020-07-05",0.408,20,"2020-06-30","2020-07-05",0.447583164883233,20,"2020-06-30","2020-07-05",0.3380941802875,13,"2020-06-20","2020-07-20",0.614,20,"2020-06-30","2020-07-05",0.28803546178119,13,"2020-06-20","2020-07-20",0.5525,20,"2020-06-30","2020-07-05",0.4,0,NA,NA
"qqDg",0.626,10,"2020-05-27","2020-06-22",0.666442973727661,10,"2020-05-27","2020-06-22",0.669138982467281,10,"2020-05-27","2020-06-22",0.82,28,"2020-06-01","2020-06-08",0.760339117045891,28,"2020-06-01","2020-06-08",0.778,28,"2020-06-01","2020-06-08",0.624530643257528,28,"2020-06-01","2020-06-08",0.77409340772018,10,"2020-05-27","2020-06-22",0.608,28,"2020-06-01","2020-06-08",0.757262818920753,10,"2020-05-27","2020-06-22",0.607857142857143,28,"2020-06-01","2020-06-08",0.8,0,NA,NA
"qQLg",0.76,10,"2020-05-27","2020-06-21",0.777242625411952,10,"2020-05-27","2020-06-21",0.845229699475077,10,"2020-05-27","2020-06-21",0.85,24,"2020-06-01","2020-06-08",0.824221756906076,24,"2020-06-01","2020-06-08",0.79,24,"2020-06-01","2020-06-08",0.779517990732993,24,"2020-06-01","2020-06-08",0.757281171163312,10,"2020-05-27","2020-06-21",0.67,24,"2020-06-01","2020-06-08",0.873221235343115,10,"2020-05-27","2020-06-21",0.709583333333333,24,"2020-06-01","2020-06-08",0.8,0,NA,NA
"qqmj",0.41,14,"2020-06-20","2020-07-20",0.421079875552118,14,"2020-06-20","2020-07-20",0.299194447594775,14,"2020-06-20","2020-07-20",0.314,19,"2020-06-30","2020-07-05",0.238899739735649,19,"2020-06-30","2020-07-05",0.362,19,"2020-06-30","2020-07-05",0.350258709148378,19,"2020-06-30","2020-07-05",0.247194478214673,14,"2020-06-20","2020-07-20",0.416,19,"2020-06-30","2020-07-05",0.274576666377125,14,"2020-06-20","2020-07-20",0.459473684210526,19,"2020-06-30","2020-07-05",0.3,0,NA,NA
"qQpZ",0.71999997,14,"2020-05-01","2020-05-22",0.715778318542273,14,"2020-05-01","2020-05-22",0.739127486185398,14,"2020-05-01","2020-05-22",0.792,22,"2020-05-04","2020-05-10",0.862829771115253,22,"2020-05-04","2020-05-10",0.758,22,"2020-05-04","2020-05-10",0.758759021405252,22,"2020-05-04","2020-05-10",0.311840261692783,14,"2020-05-01","2020-05-22",0.694,22,"2020-05-04","2020-05-10",0.813412074831869,14,"2020-05-01","2020-05-22",0.743636363636364,22,"2020-05-04","2020-05-10",0.8,0,NA,NA
"qQwg",0.5231696,6,"2020-01-31","2020-04-25",0.551667932005444,6,"2020-01-31","2020-04-25",0.450794927024374,6,"2020-01-31","2020-04-25",0.61,16,"2020-02-01","2020-02-09",0.413846474985434,16,"2020-02-01","2020-02-09",0.61,16,"2020-02-01","2020-02-09",0.623049563349308,16,"2020-02-01","2020-02-09",0.377867998943635,6,"2020-01-31","2020-04-25",0.618,16,"2020-02-01","2020-02-09",0.462591489663753,6,"2020-01-31","2020-04-25",0.681875,16,"2020-02-01","2020-02-09",0.4,0,NA,NA
"QR2V",0.39000002,4,"2019-11-27","2019-12-15",0.39000002,4,"2019-11-27","2019-12-15",0.360261573480061,4,"2019-11-27","2019-12-15",0.346,8,"2019-12-03","2019-12-08",0.305690679485843,8,"2019-12-03","2019-12-08",0.346,8,"2019-12-03","2019-12-08",0.347627927101542,8,"2019-12-03","2019-12-08",0.238003601790902,4,"2019-11-27","2019-12-15",0.46,8,"2019-12-03","2019-12-08",0.375695445346922,4,"2019-11-27","2019-12-15",0.41375,8,"2019-12-03","2019-12-08",0.3,0,NA,NA
"QREm",0.88,6,"2019-09-08","2019-10-02",0.826750009063396,6,"2019-09-08","2019-10-02",0.90666801899111,6,"2019-09-08","2019-10-02",0.794,9,"2019-09-10","2019-09-15",0.911664595401886,9,"2019-09-10","2019-09-15",0.794,9,"2019-09-10","2019-09-15",0.831224163906027,9,"2019-09-10","2019-09-15",0.844816811610754,6,"2019-09-08","2019-10-02",0.73,9,"2019-09-10","2019-09-15",0.878582095251974,6,"2019-09-08","2019-10-02",0.7475,9,"2019-09-10","2019-09-15",0.8,0,NA,NA
"QRgq",0.41000003,3,"2019-09-08","2019-09-22",0.41000003,3,"2019-09-08","2019-09-22",0.372988159116847,3,"2019-09-08","2019-09-22",0.53,8,"2019-09-09","2019-09-15",0.543602077574479,8,"2019-09-09","2019-09-15",0.53,8,"2019-09-09","2019-09-15",0.510582684034637,8,"2019-09-09","2019-09-15",0.346104062812726,3,"2019-09-08","2019-09-22",0.482,8,"2019-09-09","2019-09-15",0.517237304457538,3,"2019-09-08","2019-09-22",0.60625,8,"2019-09-09","2019-09-15",0.3,0,NA,NA
"QRx1",0.73,5,"2019-09-08","2019-10-02",0.794848596696596,5,"2019-09-08","2019-10-02",0.758117908862141,5,"2019-09-08","2019-10-02",0.434,9,"2019-09-10","2019-09-14",0.303903284481436,9,"2019-09-10","2019-09-14",0.414,9,"2019-09-10","2019-09-14",0.49225886938837,9,"2019-09-10","2019-09-14",0.376467789082906,5,"2019-09-08","2019-10-02",0.476,9,"2019-09-10","2019-09-14",0.509597874867205,5,"2019-09-08","2019-10-02",0.49625,9,"2019-09-10","2019-09-14",0.4,0,NA,NA
"qv3w",0.15,12,"2020-07-21","2020-08-15",0.157613865629,12,"2020-07-21","2020-08-15",0.116525277877958,12,"2020-07-21","2020-08-15",0.214,25,"2020-07-27","2020-08-02",0.157329697032181,25,"2020-07-27","2020-08-02",0.2,25,"2020-07-27","2020-08-02",0.288917416108219,25,"2020-07-27","2020-08-02",0.292480490108786,12,"2020-07-21","2020-08-15",0.32,25,"2020-07-27","2020-08-02",0.164895967853412,12,"2020-07-21","2020-08-15",0.3668,25,"2020-07-27","2020-08-02",0.3,0,NA,NA
"qVDw",0.30999997,5,"2019-12-22","2020-01-24",0.336401543666219,5,"2019-12-22","2020-01-24",0.255127077741398,5,"2019-12-22","2020-01-24",0.314,19,"2020-01-06","2020-01-12",0.23576824974216,19,"2020-01-06","2020-01-12",0.32,19,"2020-01-06","2020-01-12",0.320586513908111,19,"2020-01-06","2020-01-12",0.280811449500648,5,"2019-12-22","2020-01-24",0.466,19,"2020-01-06","2020-01-12",0.283719737454876,5,"2019-12-22","2020-01-24",0.447368421052632,19,"2020-01-06","2020-01-12",0.3,0,NA,NA
"qVGQ",0.35999998,12,"2020-07-21","2020-08-16",0.38745956580026,12,"2020-07-21","2020-08-16",0.30838774626073,12,"2020-07-21","2020-08-16",0.312,26,"2020-07-27","2020-08-02",0.268917259617797,26,"2020-07-27","2020-08-02",0.33,26,"2020-07-27","2020-08-02",0.381277083351305,26,"2020-07-27","2020-08-02",0.292480490108786,12,"2020-07-21","2020-08-16",0.474,26,"2020-07-27","2020-08-02",0.298414400988943,12,"2020-07-21","2020-08-16",0.435384615384615,26,"2020-07-27","2020-08-02",0.3,0,NA,NA
"qvq2",0.41600004,10,"2020-07-21","2020-08-17",0.417861901891048,10,"2020-07-21","2020-08-17",0.32201194887411,10,"2020-07-21","2020-08-17",0.37,25,"2020-07-28","2020-08-02",0.211997002820082,25,"2020-07-28","2020-08-02",0.402,25,"2020-07-28","2020-08-02",0.490975277803409,25,"2020-07-28","2020-08-02",0.362044341005841,10,"2020-07-21","2020-08-17",0.634,25,"2020-07-28","2020-08-02",0.260609078742677,10,"2020-07-21","2020-08-17",0.544,25,"2020-07-28","2020-08-02",0.4,0,NA,NA
"qvxg",0.7699999,9,"2020-06-20","2020-07-20",0.747427960096169,9,"2020-06-20","2020-07-20",0.778967966908898,9,"2020-06-20","2020-07-20",0.778,20,"2020-06-29","2020-07-05",0.678527799067795,20,"2020-06-29","2020-07-05",0.708,20,"2020-06-29","2020-07-05",0.698951745303502,20,"2020-06-29","2020-07-05",0.784680237634322,9,"2020-06-20","2020-07-20",0.71,20,"2020-06-29","2020-07-05",0.780577032958258,9,"2020-06-20","2020-07-20",0.7435,20,"2020-06-29","2020-07-05",0.8,0,NA,NA
"qvXj",0.74999994,12,"2020-05-27","2020-06-21",0.693412760671486,12,"2020-05-27","2020-06-21",0.698889743299149,12,"2020-05-27","2020-06-21",0.712,25,"2020-06-01","2020-06-08",0.587257483196051,25,"2020-06-01","2020-06-08",0.686,25,"2020-06-01","2020-06-08",0.687123125278424,25,"2020-06-01","2020-06-08",0.741171423540702,12,"2020-05-27","2020-06-21",0.61,25,"2020-06-01","2020-06-08",0.678890592098753,12,"2020-05-27","2020-06-21",0.6512,25,"2020-06-01","2020-06-08",0.8,0,NA,NA
"qWvQ",0.62,10,"2020-05-27","2020-06-22",0.5740679480774,10,"2020-05-27","2020-06-22",0.616494470773386,10,"2020-05-27","2020-06-22",0.358,27,"2020-06-01","2020-06-08",0.503441129551212,27,"2020-06-01","2020-06-08",0.39,27,"2020-06-01","2020-06-08",0.379886532748621,27,"2020-06-01","2020-06-08",0.465840002405231,10,"2020-05-27","2020-06-22",0.472,27,"2020-06-01","2020-06-08",0.531603169327196,10,"2020-05-27","2020-06-22",0.451111111111111,27,"2020-06-01","2020-06-08",0.5,0,NA,NA
"qX97",0.75,10,"2020-06-20","2020-07-19",0.778043289475718,10,"2020-06-20","2020-07-19",0.806748679714399,10,"2020-06-20","2020-07-19",0.794,20,"2020-06-30","2020-07-05",0.738089078718425,20,"2020-06-30","2020-07-05",0.764,20,"2020-06-30","2020-07-05",0.754197572978694,20,"2020-06-30","2020-07-05",0.784680237634322,10,"2020-06-20","2020-07-19",0.78,20,"2020-06-30","2020-07-05",0.801147018720354,10,"2020-06-20","2020-07-19",0.737,20,"2020-06-30","2020-07-05",0.8,0,NA,NA
"QXa1",0.3,11,"2020-05-27","2020-06-21",0.351393517330387,11,"2020-05-27","2020-06-21",0.311245615771248,11,"2020-05-27","2020-06-21",0.248,27,"2020-06-01","2020-06-08",0.374995312425585,27,"2020-06-01","2020-06-08",0.252,27,"2020-06-01","2020-06-08",0.30809188111824,27,"2020-06-01","2020-06-08",0.420455588878816,11,"2020-05-27","2020-06-21",0.376,27,"2020-06-01","2020-06-08",0.291517760719582,11,"2020-05-27","2020-06-21",0.41,27,"2020-06-01","2020-06-08",0.3,0,NA,NA
"qxe7",0.48,5,"2019-11-27","2019-12-22",0.413256305254289,5,"2019-11-27","2019-12-22",0.317885906330837,5,"2019-11-27","2019-12-22",0.598,13,"2019-12-02","2019-12-08",0.373167395561235,13,"2019-12-02","2019-12-08",0.598,13,"2019-12-02","2019-12-08",0.57592925431204,13,"2019-12-02","2019-12-08",0.362044341005841,5,"2019-11-27","2019-12-22",0.552,13,"2019-12-02","2019-12-08",0.410522680337624,5,"2019-11-27","2019-12-22",0.600769230769231,13,"2019-12-02","2019-12-08",0.4,0,NA,NA
"qXl7",0.44999996,8,"2020-05-01","2020-05-23",0.444714870229364,8,"2020-05-01","2020-05-23",0.373269359261152,8,"2020-05-01","2020-05-23",0.4,24,"2020-05-04","2020-05-10",0.266615174806021,24,"2020-05-04","2020-05-10",0.372,24,"2020-05-04","2020-05-10",0.44323570652781,24,"2020-05-04","2020-05-10",0.308018334868456,8,"2020-05-01","2020-05-23",0.456,24,"2020-05-04","2020-05-10",0.309337418224377,8,"2020-05-01","2020-05-23",0.497916666666667,24,"2020-05-04","2020-05-10",0.4,0,NA,NA
"qxRj",0.77,10,"2019-10-04","2019-10-27",0.625105399220357,10,"2019-10-04","2019-10-27",0.59420366032494,10,"2019-10-04","2019-10-27",0.758,15,"2019-10-07","2019-10-13",0.719954274761318,15,"2019-10-07","2019-10-13",0.694,15,"2019-10-07","2019-10-13",0.758302055406613,15,"2019-10-07","2019-10-13",0.516591889384667,10,"2019-10-04","2019-10-27",0.73,15,"2019-10-07","2019-10-13",0.640177638780245,10,"2019-10-04","2019-10-27",0.724285714285714,15,"2019-10-07","2019-10-13",0.4,0,NA,NA
"qXX2",0.73,9,"2020-05-27","2020-06-22",0.73495216771487,9,"2020-05-27","2020-06-22",0.76364397285866,9,"2020-05-27","2020-06-22",0.824,23,"2020-06-01","2020-06-07",0.856837469524287,23,"2020-06-01","2020-06-07",0.848,23,"2020-06-01","2020-06-07",0.810457155632672,23,"2020-06-01","2020-06-07",0.802938515851712,9,"2020-05-27","2020-06-22",0.708,23,"2020-06-01","2020-06-07",0.813610498486189,9,"2020-05-27","2020-06-22",0.76695652173913,23,"2020-06-01","2020-06-07",0.8,0,NA,NA
"QxYl",0.79,12,"2020-05-27","2020-06-21",0.760870875035981,12,"2020-05-27","2020-06-21",0.767003191839161,12,"2020-05-27","2020-06-21",0.826,25,"2020-06-01","2020-06-08",0.753203727438161,25,"2020-06-01","2020-06-08",0.806,25,"2020-06-01","2020-06-08",0.692128377240527,25,"2020-06-01","2020-06-08",0.753981424084962,12,"2020-05-27","2020-06-21",0.708,25,"2020-06-01","2020-06-08",0.790637288428833,12,"2020-05-27","2020-06-21",0.6616,25,"2020-06-01","2020-06-08",0.8,0,NA,NA
